Date,Time,CO (ppm),NO2 (ppm),CO2 (ppm),TVOC (ppb),PM1 (ug/m3),PM2.5 (ug/m3),PM10 (ug/m3),Temperature (C),Humidity (%),Sound (dB),Occupancy,
2023-08-16,11:03:48,36.3,0.1,1697,0,45,61,70,26.6,14.3,69.9,
2023-08-16,11:03:53,36.1,0.1,1697,0,44,60,69,26.6,14.3,78.4,
2023-08-16,11:03:59,35.9,0.1,1698,0,45,62,70,26.5,14.3,75.8,
2023-08-16,11:04:04,36.3,0.1,1699,0,46,62,70,26.6,14.3,68.9,
2023-08-16,11:04:10,37.7,0.1,1699,0,45,61,68,26.6,14.3,72.3,
2023-08-16,11:04:15,36.3,0.1,1698,0,46,63,69,26.6,14.3,69.7,
2023-08-16,11:04:21,34.8,0.1,1697,0,45,62,67,26.6,14.3,69.5,
2023-08-16,11:04:27,33.3,0.1,1697,0,46,62,67,26.6,14.3,75.1,
2023-08-16,11:04:32,33.3,0.1,1697,0,46,62,66,26.6,14.3,71.2,
2023-08-16,11:04:38,37.9,0.1,1699,0,46,62,66,26.6,14.3,74.3,
2023-08-16,11:04:43,36.1,0.1,1699,0,46,63,67,26.6,14.3,72.3,
2023-08-16,11:04:49,33.1,0.1,1700,0,46,63,67,26.6,14.3,69.2,
2023-08-16,11:04:55,32.7,0.1,1700,0,45,63,66,26.6,14.3,74.8,
2023-08-16,11:05:00,33.3,0.1,1701,0,45,63,66,26.7,14.3,77.5,
2023-08-16,11:05:06,37.7,0.1,1702,0,46,64,67,26.6,14.3,79.5,
2023-08-16,11:05:11,35.9,0.1,1704,0,45,63,67,26.7,14.3,76.8,
2023-08-16,11:05:17,32.7,0.1,1704,0,45,63,66,26.6,14.3,76.8,
2023-08-16,11:05:22,32.9,0.1,1704,0,45,63,66,26.6,14.3,71.8,
2023-08-16,11:05:28,32.0,0.1,1704,0,45,62,65,26.6,14.3,76.4,
2023-08-16,11:05:34,37.7,0.1,1704,0,45,62,65,26.6,14.3,76.0,
2023-08-16,11:05:39,35.9,0.1,1705,0,46,63,66,26.7,14.3,71.8,
2023-08-16,11:05:45,32.4,0.1,1706,0,46,63,67,26.6,14.3,77.1,
2023-08-16,11:05:50,32.7,0.1,1706,0,46,63,66,26.7,14.3,69.9,
2023-08-16,11:05:56,37.5,0.1,1706,0,46,63,68,26.7,14.3,74.5,
2023-08-16,11:06:02,37.3,0.1,1706,0,46,63,68,26.7,14.3,78.6,
2023-08-16,11:06:07,32.7,0.1,1706,0,45,62,67,26.7,14.3,71.7,
2023-08-16,11:06:13,32.6,0.1,1707,0,45,63,68,26.7,14.3,72.8,
2023-08-16,11:06:18,32.4,0.1,1707,0,44,62,67,26.7,14.3,74.4,
2023-08-16,11:06:24,37.3,0.1,1707,0,44,61,67,26.7,14.3,71.5,
2023-08-16,11:06:30,37.3,0.1,1708,0,45,62,68,26.7,14.3,76.1,
2023-08-16,11:06:35,32.0,0.1,1708,0,45,62,69,26.7,14.3,74.9,
2023-08-16,11:06:41,31.7,0.1,1709,0,45,62,69,26.7,14.3,71.2,
2023-08-16,11:06:46,31.0,0.1,1710,0,45,62,70,26.7,14.3,78.0,
2023-08-16,11:06:52,37.3,0.1,1711,0,45,63,70,26.7,14.4,75.4,
2023-08-16,11:06:57,36.9,0.1,1713,0,45,63,71,26.7,14.3,73.5,
2023-08-16,11:07:03,30.3,0.1,1714,0,45,63,71,26.7,14.3,76.8,
2023-08-16,11:07:09,29.6,0.1,1714,0,45,64,71,26.7,14.3,76.8,
2023-08-16,11:07:14,37.1,0.1,1714,0,44,63,70,26.7,14.3,84.5,
2023-08-16,11:07:20,37.1,0.1,1715,0,45,65,71,26.7,14.3,77.8,
2023-08-16,11:07:25,36.5,0.1,1716,0,45,64,71,26.6,14.3,72.0,
2023-08-16,11:07:31,36.7,0.1,1716,0,44,63,69,26.6,14.3,75.9,
2023-08-16,11:07:37,36.7,0.1,1716,0,45,65,70,26.6,14.3,78.6,
2023-08-16,11:07:42,36.9,0.1,1715,0,43,63,69,26.6,14.3,71.3,
2023-08-16,11:07:48,37.1,0.1,1714,0,43,63,69,26.6,14.3,72.0,
2023-08-16,11:07:53,36.9,0.1,1713,0,43,63,69,26.6,14.3,77.9,
2023-08-16,11:07:59,36.7,0.1,1711,0,42,62,70,26.6,14.3,77.1,
2023-08-16,11:08:04,36.9,0.1,1710,0,42,62,70,26.6,14.3,79.3,
2023-08-16,11:08:10,36.7,0.1,1708,0,42,61,70,26.6,14.3,82.7,
2023-08-16,11:08:16,37.1,0.1,1707,0,42,61,70,26.6,14.3,69.3,
2023-08-16,11:08:21,37.1,0.1,1705,0,43,61,70,26.5,14.3,72.9,
2023-08-16,11:08:27,36.9,0.1,1704,0,43,62,70,26.6,14.2,78.2,
2023-08-16,11:08:32,36.5,0.1,1702,0,43,62,70,26.5,14.2,71.0,
2023-08-16,11:08:38,36.7,0.1,1700,0,43,62,70,26.4,14.2,72.2,
2023-08-16,11:08:44,36.9,0.1,1697,0,43,62,70,26.5,14.2,79.1,
2023-08-16,11:08:49,36.7,0.1,1695,0,42,62,70,26.4,14.2,70.8,
2023-08-16,11:08:55,36.7,0.1,1693,0,42,62,70,26.4,14.2,73.4,
2023-08-16,11:09:00,36.9,0.1,1691,0,41,61,70,26.4,14.2,73.5,
2023-08-16,11:09:06,36.9,0.1,1689,0,41,61,70,26.4,14.1,74.6,
2023-08-16,11:09:12,36.9,0.1,1687,0,41,61,69,26.3,14.1,71.6,
2023-08-16,11:09:17,36.9,0.1,1686,0,41,61,68,26.3,14.1,68.8,
2023-08-16,11:09:23,36.9,0.1,1684,0,41,62,68,26.3,14.1,77.6,
2023-08-16,11:09:28,36.9,0.1,1681,0,42,62,68,26.2,14.1,79.0,
2023-08-16,11:09:34,36.9,0.1,1679,0,42,62,69,26.2,14.1,71.5,
2023-08-16,11:09:39,36.9,0.1,1677,0,42,62,69,26.2,14.1,72.8,
2023-08-16,11:09:45,37.1,0.1,1674,0,44,62,70,26.2,14.1,73.3,
2023-08-16,11:09:51,36.5,0.1,1673,0,43,61,68,26.2,14.1,76.1,
2023-08-16,11:09:56,36.9,0.1,1673,0,42,60,67,26.2,14.1,70.2,
